X,Y,vlm,uv,heat,Salinity,SST,SLP,SP,X_orig,Y_orig,Target_Samples
0.3983115431549989,0.5832832167355003,0.81559294471015,0.5106294555136254,0.8114822254904798,0.6495513072227541,0.3934930316741197,0.695826469351543,0.6351637387008853,-74.01,40.7,15.857058754335608
0.5541735712842504,0.5647779376160098,0.4280783436610602,0.1936639355464756,0.8236738977052158,0.8405068629491881,0.2308584300659457,0.6562802869930241,0.5039641171493898,-74.01,40.7,6.608818431152104
0.5289343943159702,0.3613544230547952,0.5846998799314002,0.1303641498095372,0.4630197561691727,0.9244007496030464,0.3376922923244387,0.5190050883725121,0.3987052627233517,-74.01,40.7,13.610124798981218
0.5985745469242596,0.4129802829534011,0.7275303022599529,0.806836197860146,0.8281138143945634,0.8254405575204876,0.3433750590587776,0.319263502933964,0.7787002655935252,-74.01,40.7,10.66639017397122
0.5051095284120053,0.4225245900267412,0.4920842894760978,0.0906706685312122,0.3642278609255989,0.827135572367858,0.3761541694780803,0.2461542985527342,0.7307136066172115,-74.01,40.7,17.3044887448908
0.4670942933375681,0.3173552109849571,0.604395366090201,0.4202069590451666,0.9884281535435208,0.8816392712743106,0.1709902627141273,0.2796913912368562,0.579553095019135,-74.01,40.7,21.25880850742197
0.3281100798901661,0.4698456442905067,0.8451419031051807,0.2693361305879278,0.5119820533081105,0.6242099687024707,0.4174944775184615,0.507979793594378,0.4429985424920527,-74.01,40.7,24.65803108572137
0.4658347150151464,0.4081369774782054,0.5721765765314453,0.2410985627796855,0.0169936823783106,0.9051903780029998,0.2930610309851455,0.5324826313102548,0.3795996874670559,-74.01,40.7,11.746587882171337
0.5662905994666683,0.2362089391405071,0.279421124970089,0.2647602510351414,0.1892273350456114,0.7969576916508848,0.8474879158615004,0.3484661056012859,0.4821062882883228,-74.01,40.7,23.948536668933343
0.5284603282101534,0.7349617221899091,0.4607453763616676,0.2387944288288034,0.9903197728070844,0.5857899009649272,0.5976647087970551,0.4485705961237852,0.6005171311427655,-74.01,40.7,10.756201137150878
0.7554603692582054,0.6291432716867832,0.4056472907556378,0.2093278675738734,0.0094185129415961,0.3826683372758038,0.253963312924803,0.2682012589616758,0.2215087514062368,-74.01,40.7,12.653347643913929
0.5704455344733188,0.6035402282611683,0.8476366806479995,0.4775846900830157,0.5982555926513954,0.8139032277895992,0.1773189317338084,0.6697344709296941,0.6027637575034704,-74.01,40.7,15.126990887993742
0.6543121456642101,0.626371938173574,0.5447180250677084,0.1922022530414358,0.9858074654985048,0.8560360470058361,0.0241276053439901,0.3693857559779539,0.5395961224997902,-74.01,40.7,6.209191169079989
0.3470836087199727,0.4576920121001863,0.6254542911544793,0.1129428367021747,0.9070114104120108,0.8096402541919451,0.1406351199754176,0.5129749778973501,0.676294195368778,-74.01,40.7,14.777981483407236
0.5017104098879973,0.6078692851359496,0.381388355444987,0.5141455406036706,0.0052999135931314,0.984788188717505,0.8834709342780309,0.5385709872819894,0.5752914288494491,-74.01,40.7,19.980371249041745
