X,Y,vlm,uv,heat,Salinity,SST,SLP,SP,X_orig,Y_orig,Target_Samples
0.3983115431549989,0.5832832167355003,0.81559294471015,0.3258988499707001,0.4618744646428727,0.8049792281923153,0.928974251164268,0.74615070462249,0.3825554203252697,-74.01,40.7,15.38712903296747
0.5541735712842504,0.5647779376160098,0.4280783436610602,0.3958559016798612,0.015067040478461,0.8001294937413017,0.8680049429509213,0.5708161098175133,0.4801379852720791,-74.01,40.7,17.791595271224736
0.5289343943159702,0.3613544230547952,0.5846998799314002,0.3672643655850527,0.5366100299064047,0.9108487252716202,0.7145046178322745,0.2425118199317581,0.6447493844423733,-74.01,40.7,21.166392871362213
0.5985745469242596,0.4129802829534011,0.7275303022599529,0.3209271767937295,0.1489080841282251,0.7388738499417465,0.8762945399568648,0.6146951857454093,0.3323482322479366,-74.01,40.7,29.61814756751811
0.5051095284120053,0.4225245900267412,0.4920842894760978,0.3968710246401797,0.8167308771459245,0.7163320624714827,0.0003281352590333,0.4364691035201171,0.4808037574885807,-74.01,40.7,13.462030975248709
0.4670942933375681,0.3173552109849571,0.604395366090201,0.2170657367933903,0.0593152628417387,0.6550365304757632,0.6409297820242453,0.4104099439092509,0.4461029998500218,-74.01,40.7,26.1426485735119
0.3281100798901661,0.4698456442905067,0.8451419031051807,0.3667635673805349,0.0960777461147464,0.5181622922054974,0.9868719417818304,0.4549581821609466,0.4033941315610897,-74.01,40.7,15.299950952057056
0.4658347150151464,0.4081369774782054,0.5721765765314453,0.0198499727200656,0.9965768838271668,0.8169384800448002,0.0708896258276701,0.6469220517278844,0.5834307921064935,-74.01,40.7,17.754282265958587
0.5662905994666683,0.2362089391405071,0.279421124970089,0.3565278076559041,0.0069029467044481,0.2175356213689124,0.5179781119426017,0.4807341662116282,0.4106898700766294,-74.01,40.7,21.100797307939697
0.5284603282101534,0.7349617221899091,0.4607453763616676,0.1286047144302465,0.2229094455500482,0.7791317046297294,0.2135710053471789,0.3706253851173511,0.5970168156127745,-74.01,40.7,25.38674475409324
0.7554603692582054,0.6291432716867832,0.4056472907556378,0.4052234399324851,0.7913337769346253,0.8686772979283611,0.326963324616419,0.6906308266423431,0.5995668143119995,-74.01,40.7,22.594912558775533
0.5704455344733188,0.6035402282611683,0.8476366806479995,0.2621152313855622,0.9686566226578628,0.4318842765111521,0.9305627858821324,0.5545887738943145,0.4074169859405388,-74.01,40.7,19.01841380184692
0.6543121456642101,0.626371938173574,0.5447180250677084,0.3076392871278069,0.001493178162947,0.7261110037226514,0.388558607630091,0.4817840807468331,0.5001640317963982,-74.01,40.7,11.097783219646004
