X,Y,vlm,uv,heat,Salinity,SST,SLP,SP,X_orig,Y_orig,Target_Samples
0.5476912498643551,0.2673385064723535,0.4726483478618157,0.5292885771761822,0.311423308219352,0.6542065969667615,0.3907251016064013,0.4406502354723248,0.4269259267780916,-76.48,38.98,56.1395201668543
0.7105845002515511,0.3454757363457693,0.7473678057288211,0.0026187564487979,0.0526478574534951,0.4434675307813326,0.7635482103317116,0.6639148996780304,0.5350728379737226,-76.48,38.98,59.50875466416133
0.6984367966005277,0.1094002825912621,0.5557149543086557,0.6064144144330924,0.426503564556897,0.5669648979096099,0.5457981952527201,0.5397412459583821,0.3822783864450669,-76.48,38.98,26.47468288238032
0.3933117280678665,0.4845170013483393,0.2664101150900772,0.7493760532532141,0.0940889587380288,0.8049331504491193,0.1133331439255298,0.2923524014096751,0.4147853201584862,-76.48,38.98,25.92293239030862
0.3830168948360652,0.298633894566027,0.0859796792164866,0.0062238846181749,0.9847764683872646,0.6562955726317156,0.5170192703460275,0.455713146542084,0.5895804598176362,-76.48,38.98,15.698094225363548
0.8342624689674332,0.8259532384622006,0.4357097971796546,0.4679213612179582,0.8662926222976592,0.6335748021738051,0.0314623642259383,0.4740588947741044,0.6275304160187306,-76.48,38.98,40.88851413749877
0.6705712749814386,0.1610776032842072,0.1503912427275096,0.4969736544171624,0.5870324764145204,0.6557593807648987,0.2093418100882724,0.8496283655621136,0.3462390216768428,-76.48,38.98,26.2911041865907
0.6604823580973676,0.4220488998353027,0.5123008538558259,0.0341209099790663,0.2873968483728922,0.3525232677603492,0.5888007433912079,0.395966737372764,0.196163210156038,-76.48,38.98,33.48144610119842
0.8357831428894023,0.409420878706325,0.7278921785828112,0.1220721893901526,0.8649484926594909,0.5904958245366384,0.3665309128320916,0.2983043115908143,0.6821222361522274,-76.48,38.98,37.64792113419602
0.5971092399205306,0.4697918189342013,0.6197843339271465,0.5684420662418839,0.0437676763605381,0.6121651158697875,0.3949636195563973,0.5527078988258742,0.4901748397347107,-76.48,38.98,39.31153793236633
0.4461045027611149,0.6413913651463612,0.6528837486922547,0.4755927543785695,0.1464858561124038,0.4636866246980002,0.679006028332079,0.3146202653179743,0.4001790579994159,-76.48,38.98,43.37579354212186
0.4800172139231097,0.5713802360164806,0.2607500436173574,0.2946848374224025,0.0016738139207806,0.4279098421712108,0.6290009512664068,0.3264608252697635,0.5183323855212342,-76.48,38.98,55.717939069538566
0.8235027818536568,0.2418347523216263,0.5356620252221128,0.3521767999643335,0.8933459173387119,0.8607952204372904,0.5607436308351529,0.4008633531950855,0.3981708108443396,-76.48,38.98,61.46765071635269
0.4689673062069831,0.3468953510417586,0.5928664206532815,0.0500873370639905,0.1334579177514228,0.4089705399956482,0.2156197412987315,0.7959351926205418,0.6346287452928224,-76.48,38.98,57.75444126286419
0.5558716741250234,0.5820660375569412,0.7623436108207894,0.0256310059831835,0.988236098972863,0.5585705227286151,0.3776520415302616,0.6065001049304976,0.7092146368296355,-76.48,38.98,33.250304986281755
0.4604071098759594,0.4253878576056424,0.4788539371832125,0.7778711319153515,0.4913585243087337,0.6623499894205797,0.2285552538268991,0.3771831500677174,0.2707102873290833,-76.48,38.98,18.839514737893342
0.5637056828903603,0.024665646215115,0.5784326319286878,0.1910340015521504,0.4327026501070329,0.9049908331131264,0.3943823106694102,0.4947657310737033,0.7077510444814228,-76.48,38.98,20.501222278319524
0.5573388305292037,0.4952010352243052,0.7351630435445178,0.3243525578277392,0.0474424248617981,0.4114129434050623,0.3731722501049055,0.5439133896402824,0.2627859278257947,-76.48,38.98,2.8371731562616205
0.5056072048036961,0.4451029266300759,0.372560681905678,0.37396753542532,0.0790113735685333,0.7499491241883136,0.6985928781600548,0.2444973951236447,0.3978490100764836,-76.48,38.98,57.59270947493222
0.537412035340309,0.2624082151620834,0.5323780861147126,0.3152010534804058,0.658152531200944,0.7890020896158298,0.120739985790913,0.3778183038394757,0.5046252380462627,-76.48,38.98,36.70188818223754
0.6259438037282495,0.3936867022803898,0.5960875441361239,0.0963407741356036,0.6707360251623942,0.5149555822461612,0.9705416706630102,0.3982738550525551,0.6267666548039124,-76.48,38.98,0.0225493981217397
0.3622353478717065,0.659917970243628,0.3362215308002531,0.1797619681805287,0.3600001888384693,0.4474849164621158,0.9886092024830676,0.6876823576932832,0.1821407467106182,-76.48,38.98,42.1151132719209
0.8419671122511004,0.3973793954549826,0.6056244393775398,0.0891830694850881,0.7613596309091978,0.7576978868407441,0.0945936459766183,0.1304772550777633,0.4620649036429647,-76.48,38.98,55.692886417378375
0.6648433135557419,0.3114592101702347,0.3117494970893972,0.4134402800518394,0.6194121153413494,0.6588537480378673,0.0746800961292211,0.6179687627702463,0.6096849978307654,-76.48,38.98,35.217322095699345
0.3041950643537215,0.4752229062516767,0.2832906379113981,0.1906822844287283,0.1136589015661786,0.7872220005693601,0.2190407633206649,0.3905474871452233,0.5185101782333245,-76.48,38.98,23.582368146606903
0.1327165219700659,0.2067006141606088,0.6668091937097173,0.2890418349964103,0.7901610672777148,0.5789803210106969,0.5021081402896771,0.5166596393311482,0.4544597807173949,-76.48,38.98,6.983321871760396
0.551266602702987,0.4007198398229731,0.7765866740707663,0.1374557530145558,0.0065289901429513,0.6550606415776503,0.1726274069325181,0.3360175286380478,0.3469749372209185,-76.48,38.98,51.80223121116264
0.3379159423111957,0.673463942003731,0.4507996894031944,0.2177809252723964,0.2893236388275438,0.7248079414162582,0.2430418880138421,0.6239289978159878,0.452243289223225,-76.48,38.98,35.00535922836688
0.6815560789182574,0.4992312799569919,0.3653524858728236,0.3624066287917021,0.0125841647274877,0.669946726922055,0.1928941778130826,0.1652267405821424,0.337160128723259,-76.48,38.98,36.05296214770546
0.8987239479428735,0.3405844714260378,0.6149636692758426,0.2217293569954037,0.8035122071467724,0.7397684071756737,0.4689006020020482,0.7138207372814305,0.7524936136332933,-76.48,38.98,32.46046063076076
0.3120056324556086,0.3533412917329594,0.6840487868552501,0.2607860574900646,0.7996458592645568,0.351857947488131,0.7178673597294754,0.6821593975140973,0.5927116284527176,-76.48,38.98,67.0959356804084
0.2884183957842884,0.3449996921493592,0.5605717313183846,0.4936783467073126,0.0346731014988204,0.6227258883714678,0.0545108727574254,0.3301521523340577,0.1797542590090219,-76.48,38.98,31.94448230974817
