X,Y,vlm,uv,heat,Salinity,SST,SLP,SP,X_orig,Y_orig,Target_Samples
0.4923003004162892,0.3173493492729269,0.5250206726081004,0.3939317897828137,0.4440506707787984,0.4902999140373184,0.632741744783915,0.431003757234037,0.5908484618132946,-76.67,34.72,44.55876174071895
0.4299553408996888,0.6934529547754075,0.4470633161241183,0.7470910047811078,0.0701967641297556,0.4122865593611941,0.4695494434351405,0.6405193612823636,0.5357511117647681,-76.67,34.72,26.88515317600896
0.9060014323509136,0.4588300275575593,0.6424098305683292,0.3936327707824796,0.0564604710820101,0.3893642073046494,0.3938911120360236,0.4881984565757844,0.4271593342266076,-76.67,34.72,56.424202156482615
0.5722829295159046,0.5636291409105908,0.3376929989618143,0.2189879637082355,0.7787399764516838,0.534899517898507,0.5132128200870593,0.5659189038323664,0.3990100525718246,-76.67,34.72,36.14618412610172
0.3826200198093293,0.4473380321772993,0.5379104107726628,0.7536286051354522,0.3314510640185056,0.8555588149939599,0.3310335759673671,0.4499945269926127,0.3690815181601154,-76.67,34.72,4.999387526438738
0.6401349459462696,0.4762521773928672,0.5676839636542363,0.7835460238719262,0.5151489174262711,0.5436058590194863,0.9498060857082836,0.4724245322155029,0.6595089652319323,-76.67,34.72,6.633700574565989
0.6828611294435425,0.3482995442930739,0.4991496737005838,0.4806696580188502,0.991379868546611,0.7958627714440641,0.4894154232464381,0.7543616456520853,0.498702810540204,-76.67,34.72,29.923202056474164
0.5203149980973661,0.7545153634069379,0.3929260234066256,0.908226608867582,0.3279513683096202,0.5636898584841634,0.2419673598341812,0.432467863408619,0.57017109139873,-76.67,34.72,54.36306637813448
0.6865951755164201,0.6356893586984695,0.5284368322417529,0.4964206582838354,0.0450043638406184,0.9100890072880152,0.6849698133911458,0.4324253930261338,0.6986708628116217,-76.67,34.72,21.585994613578272
0.4409629479958607,0.6074174874465229,0.2219897680537547,0.65883945918976,0.6108785197249474,0.6881125453718707,0.3779446321667791,0.542113617133649,0.4552605509943763,-76.67,34.72,47.074813579989616
0.5776566417049078,0.4919847369749245,0.7168188784468682,0.6326627675105789,0.4092439599216372,0.457797538901509,0.6645634645667802,0.3450555918614544,0.3705241810632196,-76.67,34.72,50.4306935937551
0.5196663655069685,0.60437958778507,0.5216497744579784,0.503089673708362,0.6914194084484462,0.6243481760856163,0.6641365530818417,0.5700250431321322,0.5029247700822198,-76.67,34.72,17.624734273646077
0.4435029797023235,0.6198414434401878,0.4191665790596957,0.0725227087839006,0.0013505238948649,0.8192721881364659,0.0182558538143325,0.6287858339943159,0.6396255728281113,-76.67,34.72,41.53842282112298
0.3546009930534594,0.3850949855142382,0.2422255178304647,0.3690522944753555,0.4147557650227206,0.6642877583451664,0.9606528971376505,0.6608165669576678,0.5483489004988036,-76.67,34.72,35.87817684541517
0.6328941657612679,0.2543692485768994,0.3961753664998023,0.4796902567412934,0.4213826877019802,0.6886600266558652,0.5958630719392699,0.5130985013492189,0.7729038039086326,-76.67,34.72,22.06309334529117
0.6454190392773678,0.7145302205135882,0.5385735880250708,0.1973212670986599,0.1782166535976295,0.7784544986201775,0.5016730906425708,0.8239766425198227,0.5245179883443927,-76.67,34.72,44.77068970673208
0.4796203862865595,0.3181170449155291,0.3623081496498578,0.4038292022943607,0.9980929752939822,0.9002022892724469,0.2877566029176396,0.4256990029434475,0.5290122608774489,-76.67,34.72,9.969246965209244
0.4508630752299148,0.5676691601412098,0.0916487537547516,0.3819820090777295,0.4528278290629244,0.712636666612487,0.8663843723749431,0.458063137664324,0.5292217720432667,-76.67,34.72,14.788461624994412
0.5902331135243757,0.3523490706978839,0.4654567850234489,0.5488348357589073,0.3302769309236657,0.4422771344558377,0.0033144938176506,0.3123587454923635,0.5863634343110407,-76.67,34.72,37.058886046472416
0.4283161126438868,0.4726411298089028,0.4264222788974066,0.1729067975599209,0.3429840902347336,0.7660105229461969,0.9780379485307972,0.7258132450732114,0.6617171376045364,-76.67,34.72,49.49753710018658
0.8944731516436287,0.7615567301005276,0.4265822421881492,0.3924908605007309,0.5254079856689541,0.462341928213579,0.418803589625833,0.5235547122477052,0.4221359790226417,-76.67,34.72,35.27149561458814
0.5788510894440386,0.4714931424545299,0.2129351892480474,0.4198552302932606,0.2274097284573193,0.7202752175983264,0.67978643874979,0.7945423852502373,0.3669849611184029,-76.67,34.72,33.07340740631271
0.5384801963411702,0.3093518840759366,0.4911107646937314,0.0604138259372068,0.6350894785375182,0.8541715700225161,0.5598762842158411,0.4641927162259445,0.5833551330062239,-76.67,34.72,22.41840058322361
0.5781134614568071,0.2862727890231704,0.5352651440211886,0.5205780992359859,0.4026268386845285,0.3973653663942625,0.0591372996750321,0.1949525062519813,0.4201547294666868,-76.67,34.72,57.69724345932902
0.4822744480479215,0.3348469760621762,0.3655622329607271,0.5215619309133905,0.0399903990578582,0.6637751208127495,0.7810655320293504,0.3656220184769628,0.370607748734065,-76.67,34.72,30.275247848849027
0.4062032617006886,0.7073641811064387,0.3254555873601057,0.6249300730239926,0.2453043833304959,0.9447952958616296,0.5571690748744018,0.3710097906054763,0.6227239580686572,-76.67,34.72,22.42917833686543
0.3181439748037281,0.7773272376383148,0.3881863061711827,0.4819752148688344,0.4442558348708884,0.7227008104171759,0.6991049547500022,0.526034100839573,0.5814931957606857,-76.67,34.72,32.771012287201785
0.6396647680211579,0.3369866307229895,0.5205998373753862,0.678515578908342,0.0175022864752692,0.7748642635143651,0.437561184224213,0.5657383893543356,0.777906724383033,-76.67,34.72,49.51337814341437
0.3043687283698583,0.3958505109149702,0.1853158753370997,0.373373032955953,0.1329120826556705,0.6550500107439275,0.8447796194850186,0.523824357004267,0.6372953873867455,-76.67,34.72,23.83497235330528
0.796943307736024,0.4547202607581579,0.3567076296576915,0.343469106587914,0.4275218967469488,0.6455631694185666,0.760881780442971,0.3096926025065282,0.5615824409408519,-76.67,34.72,26.46615418926246
0.5127115564844142,0.4592701280976703,0.4422965198764157,0.3914710357631999,0.557381728632689,0.5446381193333495,0.6194827577628592,0.4396638684864743,0.7431062455012042,-76.67,34.72,23.204277518747787
0.5598525685792795,0.6069926085825912,0.2927395592376419,0.4022750884792668,0.1542659215054756,0.8007958788999382,0.9877873201355882,0.6470291273889773,0.6927494833935783,-76.67,34.72,2.2845198074514173
0.7600484704055668,0.4826988614714004,0.4971560432209629,0.5766265572115669,0.1282479666029416,0.622257865218656,0.9107028603387006,0.7281181127713392,0.6830004512859301,-76.67,34.72,56.41144227124023
0.34137348774694,0.4974630806202825,0.3147993877840325,0.2910597397626998,0.7071290669937896,0.7007919129644815,0.8960443452925971,0.6686183187042677,0.3857531177403535,-76.67,34.72,42.83391471005995
0.4522138388839275,0.4745987236800804,0.4138787564182818,0.5202828694563956,0.0417867503808043,0.5080816278136876,0.0385930232983371,0.6760771767814194,0.3432016503727833,-76.67,34.72,36.139121481868905
0.4065655625530492,0.4734056548503361,0.4703293496919203,0.384296624517886,0.4948919746858128,0.261810546082342,0.0899922732709035,0.63253080800711,0.5563042327110598,-76.67,34.72,30.80946898038354
0.4863719547501552,0.7289567568935665,0.3877464716815662,0.6987891984255931,0.90876012403021,0.4315565265926058,0.242093615786873,0.541295994561156,0.6253745003706869,-76.67,34.72,51.00666396624867
0.632583921761002,0.269727974941975,0.5113501229678865,0.674427478034545,0.4755492055891464,0.6174186526646002,0.6842898960755216,0.7442075894016622,0.5758796377869121,-76.67,34.72,51.767368566546445
0.4776520856984444,0.5028132973430558,0.5650385636306906,0.5360584492705888,0.1593091265803461,0.7353504647628363,0.4046539337337193,0.4169154254644034,0.5270533768357256,-76.67,34.72,12.238779466636466
0.3593130346498513,0.6249362966528847,1.0,0.5800965144422547,0.8887757142917563,0.8871952947940859,0.2376043476445463,0.5121045208125518,0.4455984898004352,-76.67,34.72,1.4224471317562504
0.5758120476098753,0.2549043727762064,0.5080693288502913,0.4282328403228999,0.7398083719951424,0.6215018978270378,0.6704153475269086,0.6310551784640441,0.5407558658001494,-76.67,34.72,24.192340281343128
0.7536381742031434,0.5331619782765229,0.1211829790794062,0.3972873560329042,0.5538288130408914,0.7031140813072754,0.547974132986036,0.6571566182767048,0.3873588294276012,-76.67,34.72,9.811775547725492
0.5124617553672808,0.5745244219030176,0.6568391505379862,0.3795298964323489,0.7447687695731108,0.8804878226016561,0.0307338169342002,0.6106457060216262,0.5564248783578006,-76.67,34.72,32.81685671759458
0.475437373861686,0.3316703447133062,0.5250574752426511,0.2685693562413913,0.6885345804893209,0.7513229984028487,0.4085651243877164,0.7121641491847092,0.8080230914825278,-76.67,34.72,10.369606222902371
0.5791513513695465,0.2790969951650944,0.3350546199055097,0.5144412321482843,0.2575052209303598,0.4367800967710291,0.3696440877884301,0.4609562470652537,0.5408193554892846,-76.67,34.72,3.1360682650389577
0.6233886943899812,0.5643831772142521,0.3761348756805026,0.6845666010068643,0.8795935781611276,0.6001586019011997,0.4208461712231576,0.471414083307009,0.4216636939390117,-76.67,34.72,29.426987286393462
