X,Y,vlm,uv,heat,Salinity,SST,SLP,SP,X_orig,Y_orig,Target_Samples
0.4923003004162892,0.3173493492729269,0.5250206726081004,0.481429312809788,0.6133973989112412,0.5433334310230223,0.3616921547097295,0.3374984235264702,0.2834285905328564,-76.67,34.72,56.0729318681454
0.4299553408996888,0.6934529547754075,0.4470633161241183,0.614834454259264,0.315944076292488,0.6995801579847418,0.1111788398232724,0.2808711198811021,0.4024741535236201,-76.67,34.72,34.37029105228225
0.9060014323509136,0.4588300275575593,0.6424098305683292,0.5503933236876325,0.4848629341079418,0.3191396127291567,0.5793603327259131,0.7407827996591663,0.5393392578571035,-76.67,34.72,1.8974912086911395
0.5722829295159046,0.5636291409105908,0.3376929989618143,0.1618846916156942,0.9458873439742312,0.7493514070469177,0.1643735758048991,0.2796682772082224,0.5466338209610117,-76.67,34.72,30.67251445956624
0.3826200198093293,0.4473380321772993,0.5379104107726628,0.4823540437540848,0.3214914323560737,0.8034247922396469,0.8037601565489464,0.3027572156778997,0.6255235943639718,-76.67,34.72,22.24894876849179
0.6401349459462696,0.4762521773928672,0.5676839636542363,0.1533601824266515,0.1752059512311115,0.6284468160654306,0.886970384420531,0.7351172910305839,0.4955724687618859,-76.67,34.72,13.192724864158212
0.6828611294435425,0.3482995442930739,0.4991496737005838,0.6268694816363889,0.9168775384902276,0.7940818702548876,0.0519049881787821,0.7582406744816758,0.4868111746961771,-76.67,34.72,25.275866072944247
0.5203149980973661,0.7545153634069379,0.3929260234066256,0.8101427323188732,0.0541463622604911,0.972470688726262,0.9084244788605332,0.6437064478502197,0.2833382663461291,-76.67,34.72,66.512632151454
0.6865951755164201,0.6356893586984695,0.5284368322417529,0.751035687759956,0.9473473087036202,0.9578841858845134,0.5666496902537355,0.4947198966655945,0.5215748928508839,-76.67,34.72,23.835025401256026
0.4409629479958607,0.6074174874465229,0.2219897680537547,0.5251227202990612,0.8460316759876443,0.4140349007596317,0.271380196407594,0.7235766177587898,0.5126854393677641,-76.67,34.72,6.696214548520285
0.5776566417049078,0.4919847369749245,0.7168188784468682,0.411896771456205,0.5518679144207411,0.2824862826591426,0.581246662574934,0.2059816712300352,0.3352640073409673,-76.67,34.72,18.040441704208355
0.5196663655069685,0.60437958778507,0.5216497744579784,0.544413634942178,0.3083084834304461,0.844912138160725,0.0813582481953563,0.3918660528335442,0.3267470561913249,-76.67,34.72,35.782689274674375
0.4435029797023235,0.6198414434401878,0.4191665790596957,0.5446314930565516,0.3031288058204525,0.422538837409592,0.1777196354737111,0.1318976785000159,0.6546419267519437,-76.67,34.72,50.86093873998364
0.3546009930534594,0.3850949855142382,0.2422255178304647,0.6191172099039803,0.2053756696077722,0.7726590537400779,0.8913439612277709,0.5458789349515237,0.5404278605148214,-76.67,34.72,43.46636131479484
0.6328941657612679,0.2543692485768994,0.3961753664998023,0.6857534028307362,0.0178759760444674,0.4377030227883126,0.8648430712418608,0.0519985610340364,0.4183570361583772,-76.67,34.72,43.458937341707085
0.6454190392773678,0.7145302205135882,0.5385735880250708,0.6472342660559797,0.3888511577488241,0.2440564409470836,0.7637179551097871,0.498013859993792,0.2974824210892703,-76.67,34.72,37.16531604276168
0.4796203862865595,0.3181170449155291,0.3623081496498578,0.3026294710349042,0.6458353282379552,0.6123787988756597,0.9625805764305042,0.5995396542333522,0.4945071469134068,-76.67,34.72,45.202699391977845
0.4508630752299148,0.5676691601412098,0.0916487537547516,0.5741915413279417,0.2236057308017772,0.4111986098913926,0.2472345791589135,0.380647031468089,0.7902477801769264,-76.67,34.72,45.08749371455661
0.5902331135243757,0.3523490706978839,0.4654567850234489,0.6496141434653109,0.113298595691776,0.4294506275731856,0.7141605830826303,0.2624187382830612,0.5002824700212435,-76.67,34.72,64.4274662081888
0.4283161126438868,0.4726411298089028,0.4264222788974066,0.8730582492514992,0.0555697709610292,0.7416822612955292,0.4770201595467971,0.8300049063592032,0.8266893212980686,-76.67,34.72,36.51959986505744
0.8944731516436287,0.7615567301005276,0.4265822421881492,0.5321533284923373,0.2851097249915313,0.78100120519131,0.9462800532011216,0.540820694155976,0.3666768017148236,-76.67,34.72,35.95571850421516
0.5788510894440386,0.4714931424545299,0.2129351892480474,0.459529656749876,0.0699074633164276,0.6247120475722303,0.089188621277177,0.5498761977894324,0.6356125335068715,-76.67,34.72,31.790689743305503
0.5384801963411702,0.3093518840759366,0.4911107646937314,0.4226702559299662,0.7274729651630051,0.7411046385859639,0.426262496352968,0.57357893016173,0.3898786105233472,-76.67,34.72,42.29297012019614
0.5781134614568071,0.2862727890231704,0.5352651440211886,0.5329956955661677,0.4550055328817547,0.5912512385684424,0.3666130987544704,0.3911361869005976,0.0679682545656464,-76.67,34.72,48.87607684588068
0.4822744480479215,0.3348469760621762,0.3655622329607271,0.3059607788536618,0.0304006217311464,0.4842126013341339,0.6540348483298655,0.5786656170717194,0.4753927571026563,-76.67,34.72,58.143231264443614
0.4062032617006886,0.7073641811064387,0.3254555873601057,0.3123232867726112,0.7666378645944311,0.7964686585030031,0.5089554187677584,0.5242536115305132,0.4745196297917503,-76.67,34.72,51.64355248591129
0.3181439748037281,0.7773272376383148,0.3881863061711827,0.3766413753154974,0.9842242720190488,0.6214261224322916,0.3662590614477747,0.3862440189421913,0.5835554110381217,-76.67,34.72,32.95671411925911
0.6396647680211579,0.3369866307229895,0.5205998373753862,0.4821483240904163,0.940791242446816,0.9115372466591102,0.574443721834581,0.4841270921301914,0.5275583953305897,-76.67,34.72,50.38832674528601
0.3043687283698583,0.3958505109149702,0.1853158753370997,0.8313241048565455,0.9316099410230734,0.7198262618361281,0.0889413257731892,0.4999088846361927,0.3524582407601048,-76.67,34.72,58.03659173652012
0.796943307736024,0.4547202607581579,0.3567076296576915,0.4808054608917352,0.0607642133403598,0.4951344181644295,0.1963474910593505,0.4985779956756452,0.6342475069243119,-76.67,34.72,32.10786601811234
